"GeneID" "Length"
"12886" "Bra012918" 555
"12887" "Bra012919" 642
"12888" "Bra012920" 2184
"12889" "Bra012921" 291
"12890" "Bra012922" 1077
"12891" "Bra012923" 702
"12892" "Bra012924" 1413
"12893" "Bra012925" 2982
"12894" "Bra012926" 546
"12895" "Bra012927" 1848
"12896" "Bra012928" 2784
"12897" "Bra012929" 1164
"12898" "Bra012930" 2727
"12899" "Bra012931" 1779
"12900" "Bra012932" 891
"12901" "Bra012933" 342
"12902" "Bra012934" 393
"12903" "Bra012935" 357
"12904" "Bra012936" 975
"12905" "Bra012937" 660
"12906" "Bra012938" 777
"12907" "Bra012939" 597
"12908" "Bra012940" 1599
"12909" "Bra012941" 2226
"12910" "Bra012942" 1080
"12911" "Bra012943" 2157
"12912" "Bra012944" 2433
"12913" "Bra012945" 1071
"12914" "Bra012946" 1131
"12915" "Bra012947" 507
"12916" "Bra012948" 1527
"12917" "Bra012949" 372
"12918" "Bra012950" 930
"12919" "Bra012951" 417
"12920" "Bra012952" 3051
"12921" "Bra012953" 828
"12922" "Bra012954" 435
"12923" "Bra012955" 1800
"12924" "Bra012956" 3162
"12925" "Bra012957" 636
"12926" "Bra012958" 1356
"12927" "Bra012959" 789
"12928" "Bra012960" 984
"12929" "Bra012961" 1065
"12930" "Bra012962" 696
"12931" "Bra012963" 849
"12932" "Bra012964" 1731
"12933" "Bra012965" 1452
"12934" "Bra012966" 225
"12935" "Bra012967" 975
"12936" "Bra012968" 972
"12937" "Bra012969" 192
"12938" "Bra012970" 1344
"12939" "Bra012971" 1383
"12940" "Bra012972" 2013
"12941" "Bra012973" 1365
"12942" "Bra012974" 1626
"12943" "Bra012975" 981
"12944" "Bra012976" 528
"12945" "Bra012977" 264
"12946" "Bra012978" 918
"12947" "Bra012979" 2208
"12948" "Bra012980" 432
"12949" "Bra012981" 669
"12950" "Bra012982" 1617
"12951" "Bra012983" 1479
"12952" "Bra012984" 1944
"12953" "Bra012985" 1701
"12954" "Bra012986" 918
"12955" "Bra012987" 1653
"12956" "Bra012988" 1365
"12957" "Bra012989" 1353
"12958" "Bra012990" 1101
"12959" "Bra012991" 249
"12960" "Bra012992" 1548
"12961" "Bra012993" 621
"12962" "Bra012994" 1344
"12963" "Bra012995" 3828
"12964" "Bra012996" 1374
"12965" "Bra012997" 726
"12966" "Bra012998" 3840
"12967" "Bra012999" 1968
"12968" "Bra013000" 951
"12969" "Bra013001" 783
"12970" "Bra013002" 1332
"12971" "Bra013003" 885
"12972" "Bra013004" 333
"12973" "Bra013005" 549
"12974" "Bra013006" 1254
"12975" "Bra013007" 5832
"12976" "Bra013008" 540
"12977" "Bra013009" 942
"12978" "Bra013010" 438
"12979" "Bra013011" 1197
"12980" "Bra013012" 2295
"12981" "Bra013013" 1164
"12982" "Bra013014" 618
"12983" "Bra013015" 2409
"12984" "Bra013016" 837
"12985" "Bra013017" 14073
"12986" "Bra013018" 1215
"12987" "Bra013019" 1173
"12988" "Bra013020" 708
"12989" "Bra013021" 606
"12990" "Bra013022" 3684
"12991" "Bra013023" 1032
"12992" "Bra013024" 1671
"12993" "Bra013025" 1200
"12994" "Bra013026" 1419
"12995" "Bra013027" 1041
"12996" "Bra013028" 723
"12997" "Bra013029" 1134
"12998" "Bra013030" 1398
"12999" "Bra013031" 774
"13000" "Bra013032" 792
"13001" "Bra013033" 1260
"13002" "Bra013034" 846
"13003" "Bra013035" 2760
"13004" "Bra013036" 5127
"13005" "Bra013037" 1245
"13006" "Bra013038" 2646
"13007" "Bra013039" 396
"13008" "Bra013040" 3732
"13009" "Bra013041" 1707
"13010" "Bra013042" 1131
"13011" "Bra013043" 1239
"13012" "Bra013044" 201
"13013" "Bra013045" 291
"13014" "Bra013046" 1641
"13015" "Bra013047" 219
"13016" "Bra013048" 720
"13017" "Bra013049" 447
"13018" "Bra013050" 471
"13019" "Bra013051" 585
"13020" "Bra013052" 2541
"13021" "Bra013053" 867
"13022" "Bra013054" 240
"13023" "Bra013055" 867
"13024" "Bra013056" 612
"13025" "Bra013057" 450
"13026" "Bra013058" 432
"13027" "Bra013059" 1650
"13028" "Bra013060" 813
"13029" "Bra013061" 327
"13030" "Bra013062" 372
"13031" "Bra013063" 873
"13032" "Bra013064" 939
"13033" "Bra013065" 579
"13034" "Bra013066" 495
"13035" "Bra013067" 288
"13036" "Bra013068" 2478
"13037" "Bra013069" 1401
"13038" "Bra013070" 402
"13039" "Bra013071" 339
"13040" "Bra013072" 1281
"13041" "Bra013073" 1422
"13042" "Bra013074" 1404
"13043" "Bra013075" 1281
"13044" "Bra013076" 1353
"13045" "Bra013077" 4380
"13046" "Bra013078" 783
"13047" "Bra013079" 1857
"13048" "Bra013080" 1209
"13049" "Bra013081" 1464
"13050" "Bra013082" 783
"13051" "Bra013083" 2607
"13052" "Bra013084" 816
"13053" "Bra013085" 858
"13054" "Bra013086" 1674
"13055" "Bra013087" 594
"13056" "Bra013088" 222
"13057" "Bra013089" 249
"13058" "Bra013090" 618
"13059" "Bra013091" 603
"13060" "Bra013092" 2586
"13061" "Bra013093" 951
"13062" "Bra013094" 1551
"13063" "Bra013095" 198
"13064" "Bra013096" 1035
"13065" "Bra013097" 165
"13066" "Bra013098" 1191
"13067" "Bra013099" 159
"13068" "Bra013100" 1512
"13069" "Bra013101" 243
"13070" "Bra013102" 330
"13071" "Bra013103" 330
"13072" "Bra013104" 1851
"13073" "Bra013105" 1455
"13074" "Bra013106" 183
"13075" "Bra013107" 987
"13076" "Bra013108" 255
"13077" "Bra013109" 567
"13078" "Bra013110" 891
"13079" "Bra013111" 642
"13080" "Bra013112" 2823
"13081" "Bra013113" 1575
"13082" "Bra013114" 306
"13083" "Bra013115" 321
"13084" "Bra013116" 540
"13085" "Bra013117" 795
"13086" "Bra013118" 1218
"13087" "Bra013119" 2034
"13088" "Bra013120" 834
"13089" "Bra013121" 1896
"13090" "Bra013122" 1077
"13091" "Bra013123" 486
"13092" "Bra013124" 483
"13093" "Bra013125" 1236
"13094" "Bra013126" 1260
"13095" "Bra013127" 987
"13096" "Bra013128" 804
"13097" "Bra013129" 699
"13098" "Bra013130" 1578
"13099" "Bra013131" 1977
"13100" "Bra013132" 363
"13101" "Bra013133" 1290
"13102" "Bra013134" 2736
"13103" "Bra013135" 525
"13104" "Bra013136" 1737
"13105" "Bra013137" 1104
"13106" "Bra013138" 1215
"13107" "Bra013139" 1779
"13108" "Bra013140" 813
"13109" "Bra013141" 1899
"13110" "Bra013142" 2097
"13111" "Bra013143" 630
"13112" "Bra013144" 1344
"13113" "Bra013145" 2538
"13114" "Bra013146" 2079
"13115" "Bra013147" 1137
"13116" "Bra013148" 1206
"13117" "Bra013149" 834
"13118" "Bra013150" 1662
"13119" "Bra013151" 711
"13120" "Bra013152" 1401
"13121" "Bra013153" 747
"13122" "Bra013154" 1596
"13123" "Bra013155" 501
"13124" "Bra013156" 615
"13125" "Bra013157" 741
"13126" "Bra013158" 1482
"13127" "Bra013159" 1155
"13128" "Bra013160" 1158
"13129" "Bra013161" 1170
"13130" "Bra013162" 3156
"13131" "Bra013163" 678
"13132" "Bra013164" 888
"13133" "Bra013165" 627
"13134" "Bra013166" 2037
"13135" "Bra013167" 2304
"13136" "Bra013168" 2850
"13137" "Bra013169" 2184
"13138" "Bra013170" 1563
"13139" "Bra013171" 1182
"13140" "Bra013172" 360
"13141" "Bra013173" 396
"13142" "Bra013174" 849
"13143" "Bra013175" 387
"13144" "Bra013176" 387
"13145" "Bra013177" 252
"13146" "Bra013178" 1263
"13147" "Bra013179" 2082
"13148" "Bra013180" 345
"13149" "Bra013181" 1602
"13150" "Bra013182" 3864
"13151" "Bra013183" 798
"13152" "Bra013184" 729
"13153" "Bra013185" 1221
"13154" "Bra013186" 3294
"13155" "Bra013187" 1344
"13156" "Bra013188" 546
"13157" "Bra013189" 1443
"13158" "Bra013190" 1755
"13159" "Bra013191" 1212
"13160" "Bra013192" 663
"13161" "Bra013193" 1959
"13162" "Bra013194" 276
"13163" "Bra013195" 312
"13164" "Bra013196" 396
"13165" "Bra013197" 771
"13166" "Bra013198" 1659
"13167" "Bra013199" 2022
"13168" "Bra013200" 1059
"13169" "Bra013201" 615
"13170" "Bra013202" 1389
"13171" "Bra013203" 1059
"13172" "Bra013204" 438
"13173" "Bra013205" 678
"13174" "Bra013206" 288
"13175" "Bra013207" 1257
"13176" "Bra013208" 546
"13177" "Bra013209" 1209
"13178" "Bra013210" 2166
"13179" "Bra013211" 456
"13180" "Bra013212" 2328
"13181" "Bra013213" 2916
"13182" "Bra013214" 1431
"13183" "Bra013215" 999
"13184" "Bra013216" 813
"13185" "Bra013217" 3276
"13186" "Bra013218" 807
"13187" "Bra013219" 918
"13188" "Bra013220" 1230
"13189" "Bra013221" 1551
"13190" "Bra013222" 1548
"13191" "Bra013223" 849
"13192" "Bra013224" 1704
"13193" "Bra013225" 465
"13194" "Bra013226" 660
"13195" "Bra013227" 1347
"13196" "Bra013228" 819
"13197" "Bra013229" 1677
"13198" "Bra013230" 1086
"13199" "Bra013231" 246
"13200" "Bra013232" 1782
"13201" "Bra013233" 627
"13202" "Bra013234" 1455
"13203" "Bra013235" 1803
"13204" "Bra013236" 660
"13205" "Bra013237" 648
"13206" "Bra013238" 5562
"13207" "Bra013239" 621
"13208" "Bra013240" 600
"13209" "Bra013241" 1173
"13210" "Bra013242" 192
"13211" "Bra013243" 192
"13212" "Bra013244" 459
"13213" "Bra013245" 2769
"13214" "Bra013246" 915
"13215" "Bra013247" 2022
"13216" "Bra013248" 2154
"13217" "Bra013249" 1557
"13218" "Bra013250" 807
"13219" "Bra013251" 426
"13220" "Bra013252" 678
"13221" "Bra013253" 846
"13222" "Bra013254" 3666
"13223" "Bra013255" 1296
"13224" "Bra013256" 591
"13225" "Bra013257" 609
"13226" "Bra013258" 1299
"13227" "Bra013259" 1218
"13228" "Bra013260" 516
"13229" "Bra013261" 681
"13230" "Bra013262" 576
"13231" "Bra013263" 816
"13232" "Bra013264" 894
"13233" "Bra013265" 1185
"13234" "Bra013266" 684
"13235" "Bra013267" 921
"13236" "Bra013268" 885
"13237" "Bra013269" 690
"13238" "Bra013270" 1281
"13239" "Bra013271" 480
"13240" "Bra013272" 879
"13241" "Bra013273" 168
"13242" "Bra013274" 1491
"13243" "Bra013275" 1884
"13244" "Bra013276" 1227
"13245" "Bra013277" 1512
"13246" "Bra013278" 1512
"13247" "Bra013279" 900
"13248" "Bra013280" 465
"13249" "Bra013281" 915
"13250" "Bra013282" 1863
"13251" "Bra013283" 687
"13252" "Bra013284" 402
"13253" "Bra013285" 1995
"13254" "Bra013286" 3345
"13255" "Bra013287" 2343
"13256" "Bra013288" 1320
"13257" "Bra013289" 927
"13258" "Bra013290" 1437
"13259" "Bra013291" 1113
"13260" "Bra013292" 1173
"13261" "Bra013293" 639
"13262" "Bra013294" 1572
"13263" "Bra013295" 1926
"13264" "Bra013296" 2064
"13265" "Bra013297" 1206
"13266" "Bra013298" 1746
"13267" "Bra013299" 1101
"13268" "Bra013300" 951
"13269" "Bra013301" 321
"13270" "Bra013302" 1761
"13271" "Bra013303" 1134
"13272" "Bra013304" 720
"13273" "Bra013305" 189
"13274" "Bra013306" 306
"13275" "Bra013307" 675
"13276" "Bra013308" 654
"13277" "Bra013309" 1602
"13278" "Bra013310" 915
"13279" "Bra013311" 1296
"13280" "Bra013312" 603
"13281" "Bra013313" 2094
"13282" "Bra013314" 1272
"13283" "Bra013315" 1227
"13284" "Bra013316" 1875
"13285" "Bra013317" 2229
"13286" "Bra013318" 2661
"13287" "Bra013319" 237
"13288" "Bra013320" 1194
"13289" "Bra013321" 1650
"13290" "Bra013322" 1308
"13291" "Bra013323" 609
"13292" "Bra013324" 1821
"13293" "Bra013325" 342
"13294" "Bra013326" 321
"13295" "Bra013327" 462
"13296" "Bra013328" 519
"13297" "Bra013329" 6876
"13298" "Bra013330" 591
"13299" "Bra013331" 480
"13300" "Bra013332" 903
"13301" "Bra013333" 276
"13302" "Bra013334" 501
"13303" "Bra013335" 1428
"13304" "Bra013336" 1983
"13305" "Bra013337" 612
"13306" "Bra013338" 759
"13307" "Bra013339" 2277
"13308" "Bra013340" 1485
"13309" "Bra013341" 1125
"13310" "Bra013342" 549
"13311" "Bra013343" 678
"13312" "Bra013344" 2607
"13313" "Bra013345" 1296
"13314" "Bra013346" 1308
"13315" "Bra013347" 504
"13316" "Bra013348" 1119
"13317" "Bra013349" 645
"13318" "Bra013350" 1002
"13319" "Bra013351" 732
"13320" "Bra013352" 1803
"13321" "Bra013353" 3192
"13322" "Bra013354" 981
"13323" "Bra013355" 1608
"13324" "Bra013356" 195
"13325" "Bra013357" 774
"13326" "Bra013358" 1554
"13327" "Bra013359" 831
"13328" "Bra013360" 1509
"13329" "Bra013361" 894
"13330" "Bra013362" 1452
"13331" "Bra013363" 1380
"13332" "Bra013364" 759
"13333" "Bra013365" 852
"13334" "Bra013366" 348
"13335" "Bra013367" 1056
"13336" "Bra013368" 540
"13337" "Bra013369" 1722
"13338" "Bra013370" 3426
"13339" "Bra013371" 2157
"13340" "Bra013372" 3459
"13341" "Bra013373" 717
"13342" "Bra013374" 2124
"13343" "Bra013375" 855
"13344" "Bra013376" 756
"13345" "Bra013377" 1293
"13346" "Bra013378" 1515
"13347" "Bra013379" 1875
"13348" "Bra013380" 1242
"13349" "Bra013381" 1758
"13350" "Bra013382" 534
"13351" "Bra013383" 1365
"13352" "Bra013384" 885
"13353" "Bra013385" 1746
"13354" "Bra013386" 1389
"13355" "Bra013387" 543
"13356" "Bra013388" 921
"13357" "Bra013389" 1203
"13358" "Bra013390" 651
"13359" "Bra013391" 1527
"13360" "Bra013392" 771
"13361" "Bra013393" 444
"13362" "Bra013394" 1176
"13363" "Bra013395" 1359
"13364" "Bra013396" 504
"13365" "Bra013397" 339
"13366" "Bra013398" 1716
"13367" "Bra013399" 1485
"13368" "Bra013400" 4713
"13369" "Bra013401" 945
"13370" "Bra013402" 1218
"13371" "Bra013403" 1629
"13372" "Bra013404" 1341
"13373" "Bra013405" 3984
"13374" "Bra013406" 498
"13375" "Bra013407" 504
"13376" "Bra013408" 591
"13377" "Bra013409" 930
"13378" "Bra013410" 603
"13379" "Bra013411" 813
"13380" "Bra013412" 504
"13381" "Bra013413" 501
"13382" "Bra013414" 1722
"13383" "Bra013415" 2217
"13384" "Bra013416" 1767
"13385" "Bra013417" 1626
"13386" "Bra013418" 1056
"13387" "Bra013419" 1038
"13388" "Bra013420" 1020
"13389" "Bra013421" 213
"13390" "Bra013422" 1050
"13391" "Bra013423" 891
"13392" "Bra013424" 477
"13393" "Bra013425" 2772
"13394" "Bra013426" 810
"13395" "Bra013427" 723
"13396" "Bra013428" 666
"13397" "Bra013429" 522
"13398" "Bra013430" 1602
"13399" "Bra013431" 7110
"13400" "Bra013432" 1488
"13401" "Bra013433" 2184
"13402" "Bra013434" 1119
"13403" "Bra013435" 381
"13404" "Bra013436" 660
"13405" "Bra013437" 165
"13406" "Bra013438" 621
"13407" "Bra013439" 1158
"13408" "Bra013440" 459
"13409" "Bra013441" 1338
"13410" "Bra013442" 1428
"13411" "Bra013443" 3381
"13412" "Bra013444" 1836
"13413" "Bra013445" 1896
"13414" "Bra013446" 3249
"13415" "Bra013447" 3711
"13416" "Bra013448" 1176
"13417" "Bra013449" 1518
"13418" "Bra013450" 732
"13419" "Bra013451" 2901
"13420" "Bra013452" 612
"13421" "Bra013453" 1062
"13422" "Bra013454" 1548
"13423" "Bra013455" 1623
"13424" "Bra013456" 1782
"13425" "Bra013457" 1536
"13426" "Bra013458" 1413
"13427" "Bra013459" 594
"13428" "Bra013460" 582
"13429" "Bra013461" 2853
"13430" "Bra013462" 876
"13431" "Bra013463" 321
"13432" "Bra013464" 2577
"13433" "Bra013465" 798
"13434" "Bra013466" 1392
"13435" "Bra013467" 2172
"13436" "Bra013468" 891
"13437" "Bra013469" 2310
"13438" "Bra013470" 567
"13439" "Bra013471" 1551
"13440" "Bra013472" 1584
"13441" "Bra013473" 1581
"13442" "Bra013474" 798
"13443" "Bra013475" 1608
"13444" "Bra013476" 1620
"13445" "Bra013477" 3957
"13446" "Bra013478" 1569
"13447" "Bra013479" 714
"13448" "Bra013480" 1215
"13449" "Bra013481" 1341
"13450" "Bra013482" 3438
"13451" "Bra013483" 2001
"13452" "Bra013484" 2814
"13453" "Bra013485" 3108
"13454" "Bra013486" 570
"13455" "Bra013487" 786
"13456" "Bra013488" 1275
"13457" "Bra013489" 762
"13458" "Bra013490" 738
"13459" "Bra013491" 411
"13460" "Bra013492" 726
"13461" "Bra013493" 753
"13462" "Bra013494" 672
"13463" "Bra013495" 291
"13464" "Bra013496" 294
"13465" "Bra013497" 900
"13466" "Bra013498" 1758
"13467" "Bra013499" 4479
"13468" "Bra013500" 600
"13469" "Bra013501" 1599
"13470" "Bra013502" 438
"13471" "Bra013503" 723
"13472" "Bra013504" 477
"13473" "Bra013505" 1578
"13474" "Bra013506" 624
"13475" "Bra013507" 2091
"13476" "Bra013508" 1182
"13477" "Bra013509" 1722
"13478" "Bra013510" 1992
"13479" "Bra013511" 948
"13480" "Bra013512" 756
"13481" "Bra013513" 1200
"13482" "Bra013514" 603
"13483" "Bra013515" 759
"13484" "Bra013516" 1191
"13485" "Bra013517" 684
"13486" "Bra013518" 2538
"13487" "Bra013519" 876
"13488" "Bra013520" 876
"13489" "Bra013521" 1122
"13490" "Bra013522" 2541
"13491" "Bra013523" 2067
"13492" "Bra013524" 1911
"13493" "Bra013525" 2748
"13494" "Bra013526" 1062
"13495" "Bra013527" 468
"13496" "Bra013528" 879
"13497" "Bra013529" 1542
"13498" "Bra013530" 678
"13499" "Bra013531" 198
"13500" "Bra013532" 624
"13501" "Bra013533" 1203
"13502" "Bra013534" 2322
"13503" "Bra013535" 2100
"13504" "Bra013536" 630
"13505" "Bra013537" 885
"13506" "Bra013538" 1218
"13507" "Bra013539" 1368
"13508" "Bra013540" 978
"13509" "Bra013541" 900
"13510" "Bra013542" 906
"13511" "Bra013543" 1125
"13512" "Bra013544" 2256
"13513" "Bra013545" 1731
"13514" "Bra013546" 2637
"13515" "Bra013547" 1752
"13516" "Bra013548" 408
"13517" "Bra013549" 2763
"13518" "Bra013550" 3570
"13519" "Bra013551" 411
"13520" "Bra013552" 426
"13521" "Bra013553" 198
"13522" "Bra013554" 768
"13523" "Bra013555" 177
"13524" "Bra013556" 2073
"13525" "Bra013557" 1551
"13526" "Bra013558" 1404
"13527" "Bra013559" 348
"13528" "Bra013560" 702
"13529" "Bra013561" 912
"13530" "Bra013562" 1140
"13531" "Bra013563" 855
"13532" "Bra013564" 3948
"13533" "Bra013565" 645
"13534" "Bra013566" 417
"13535" "Bra013567" 2340
"13536" "Bra013568" 1896
"13537" "Bra013569" 822
"13538" "Bra013570" 735
"13539" "Bra013571" 801
"13540" "Bra013572" 3081
"13541" "Bra013573" 354
"13542" "Bra013574" 522
"13543" "Bra013575" 1722
"13544" "Bra013576" 996
"13545" "Bra013577" 462
"13546" "Bra013578" 369
"13547" "Bra013579" 1407
"13548" "Bra013580" 393
"13549" "Bra013581" 549
"13550" "Bra013582" 1626
"13551" "Bra013583" 1581
"13552" "Bra013584" 1617
"13553" "Bra013585" 1182
"13554" "Bra013586" 675
"13555" "Bra013587" 2307
"13556" "Bra013588" 207
"13557" "Bra013589" 345
"13558" "Bra013590" 333
"13559" "Bra013591" 2121
"13560" "Bra013592" 696
"13561" "Bra013593" 909
"13562" "Bra013594" 480
"13563" "Bra013595" 504
"13564" "Bra013596" 1938
"13565" "Bra013597" 315
"13566" "Bra013598" 1002
"13567" "Bra013599" 2589
"13568" "Bra013600" 414
"13569" "Bra013601" 480
"13570" "Bra013602" 960
"13571" "Bra013603" 612
"13572" "Bra013604" 1065
"13573" "Bra013605" 513
"13574" "Bra013606" 1290
"13575" "Bra013607" 1332
"13576" "Bra013608" 327
"13577" "Bra013609" 327
"13578" "Bra013610" 603
"13579" "Bra013611" 768
"13580" "Bra013612" 1182
"13581" "Bra013613" 1515
"13582" "Bra013614" 1080
"13583" "Bra013615" 816
"13584" "Bra013616" 387
"13585" "Bra013617" 741
"13586" "Bra013618" 1473
"13587" "Bra013619" 402
"13588" "Bra013620" 906
"13589" "Bra013621" 1179
"13590" "Bra013622" 345
"13591" "Bra013623" 786
"13592" "Bra013624" 2184
"13593" "Bra013625" 636
"13594" "Bra013626" 486
"13595" "Bra013627" 807
"13596" "Bra013628" 966
"13597" "Bra013629" 825
"13598" "Bra013630" 483
"13599" "Bra013631" 420
"13600" "Bra013632" 1227
"13601" "Bra013633" 804
"13602" "Bra013634" 1575
"13603" "Bra013635" 1275
"13604" "Bra013636" 2064
"13605" "Bra013637" 1407
"13606" "Bra013638" 1215
"13607" "Bra013639" 1446
"13608" "Bra013640" 1224
"13609" "Bra013641" 327
"13610" "Bra013642" 906
"13611" "Bra013643" 1335
"13612" "Bra013644" 765
"13613" "Bra013645" 1752
"13614" "Bra013646" 918
"13615" "Bra013647" 1779
"13616" "Bra013648" 1515
"13617" "Bra013649" 981
"13618" "Bra013650" 564
"13619" "Bra013651" 2373
"13620" "Bra013652" 1077
"13621" "Bra013653" 960
"13622" "Bra013654" 264
"13623" "Bra013655" 1416
"13624" "Bra013656" 2853
"13625" "Bra013657" 1671
"13626" "Bra013658" 969
"13627" "Bra013659" 1794
"13628" "Bra013660" 1881
"13629" "Bra013661" 2802
"13630" "Bra013662" 2157
"13631" "Bra013663" 513
"13632" "Bra013664" 1935
"13633" "Bra013665" 6501
"13634" "Bra013666" 603
"13635" "Bra013667" 1686
"13636" "Bra013668" 2103
"13637" "Bra013669" 1068
"13638" "Bra013670" 1341
"13639" "Bra013671" 1533
"13640" "Bra013672" 1491
"13641" "Bra013673" 849
"13642" "Bra013674" 696
"13643" "Bra013675" 1536
"13644" "Bra013676" 1935
"13645" "Bra013677" 1983
"13646" "Bra013678" 2007
"13647" "Bra013679" 2064
"13648" "Bra013680" 201
"13649" "Bra013681" 3915
"13650" "Bra013682" 5703
"13651" "Bra013683" 1986
"13652" "Bra013684" 3684
"13653" "Bra013685" 447
"13654" "Bra013686" 1383
"13655" "Bra013687" 1203
"13656" "Bra013688" 1083
"13657" "Bra013689" 816
"13658" "Bra013690" 975
"13659" "Bra013691" 2808
"13660" "Bra013692" 1041
"13661" "Bra013693" 825
"13662" "Bra013694" 1584
"13663" "Bra013695" 261
"13664" "Bra013696" 300
"13665" "Bra013697" 1482
"13666" "Bra013698" 1959
"13667" "Bra013699" 1062
"13668" "Bra013700" 1002
"13669" "Bra013701" 1065
"13670" "Bra013702" 1086
"13671" "Bra013703" 1383
"13672" "Bra013704" 411
"13673" "Bra013705" 987
"13674" "Bra013706" 1170
"13675" "Bra013707" 3309
"13676" "Bra013708" 891
"13677" "Bra013709" 1443
"13678" "Bra013710" 969
"13679" "Bra013711" 1350
"13680" "Bra013712" 1275
"13681" "Bra013713" 1524
"13682" "Bra013714" 1278
"13683" "Bra013715" 720
"13684" "Bra013716" 807
"13685" "Bra013717" 831
"13686" "Bra013718" 2328
"13687" "Bra013719" 1578
"13688" "Bra013720" 1236
"13689" "Bra013721" 456
"13690" "Bra013722" 381
"13691" "Bra013723" 561
"13692" "Bra013724" 2454
"13693" "Bra013725" 1887
"13694" "Bra013726" 333
"13695" "Bra013727" 357
"13696" "Bra013728" 2808
"13697" "Bra013729" 387
"13698" "Bra013730" 948
"13699" "Bra013731" 1383
"13700" "Bra013732" 951
"13701" "Bra013733" 300
"13702" "Bra013734" 1335
"13703" "Bra013735" 1872
"13704" "Bra013736" 627
"13705" "Bra013737" 1203
"13706" "Bra013738" 354
"13707" "Bra013739" 525
"13708" "Bra013740" 231
"13709" "Bra013741" 729
"13710" "Bra013742" 714
"13711" "Bra013743" 588
"13712" "Bra013744" 1047
"13713" "Bra013745" 606
"13714" "Bra013746" 267
"13715" "Bra013747" 4194
"13716" "Bra013748" 1809
"13717" "Bra013749" 1773
"13718" "Bra013750" 2160
"13719" "Bra013751" 519
"13720" "Bra013752" 309
"13721" "Bra013753" 258
"13722" "Bra013754" 2874
"13723" "Bra013755" 237
"13724" "Bra013756" 1692
"13725" "Bra013757" 999
"13726" "Bra013758" 1011
"13727" "Bra013759" 705
"13728" "Bra013760" 825
"13729" "Bra013761" 945
"13730" "Bra013762" 2049
"13731" "Bra013763" 744
"13732" "Bra013764" 2004
"13733" "Bra013765" 474
"13734" "Bra013766" 1491
"13735" "Bra013767" 1116
"13736" "Bra013768" 672
"13737" "Bra013769" 912
"13738" "Bra013770" 1224
"13739" "Bra013771" 3552
"13740" "Bra013772" 924
"13741" "Bra013773" 771
"13742" "Bra013774" 2469
"13743" "Bra013775" 489
"13744" "Bra013776" 441
"13745" "Bra013777" 1173
"13746" "Bra013778" 1131
"13747" "Bra013779" 432
"13748" "Bra013780" 1047
"13749" "Bra013781" 1833
"13750" "Bra013782" 465
"13751" "Bra013783" 1284
"13752" "Bra013784" 2472
"13753" "Bra013785" 330
"13754" "Bra013786" 2136
"13755" "Bra013787" 1374
